contig	start	stop	name
9	139412068	139412386	chr9:139412167:139412412:142382078
9	139412387	139412703	chr9:139412359:139412603:142382079
9	139412895	139413232	chr9:139412994:139413258:142382080
9	139413233	139413561	chr9:139413206:139413461:142382081
10	329066	329366	chr10:329165:329393:142379535
10	329367	329676	chr10:329339:329576:142379536
10	26385162	26385636	chr10:26385261:26385536:142380782
10	60011997	60012467	chr10:60012096:60012367:142380286
10	89493103	89493551	chr10:89493202:89493451:142380729
10	89514285	89514757	chr10:89514384:89514657:142380730
10	89516413	89516863	chr10:89516512:89516763:142380731
10	89535731	89536074	chr10:89535830:89536101:142380732
10	89536075	89536414	chr10:89536046:89536314:142380733
10	89543969	89544273	chr10:89544068:89544300:142380734
10	89544274	89544575	chr10:89544246:89544475:142380735
10	89549798	89550143	chr10:89549897:89550170:142380736
10	89550144	89550440	chr10:89550115:89550340:142380737
10	89552192	89552492	chr10:89552291:89552520:142380738
10	89552493	89552802	chr10:89552463:89552702:142380739
10	89574051	89574502	chr10:89574150:89574402:142380740
10	89624089	89624539	chr10:89624188:89624439:142380741
10	89653638	89654070	chr10:89653737:89653970:142380742
10	89685132	89685572	chr10:89685231:89685472:142380743
10	89690655	89691119	chr10:89690754:89691019:142380744
10	89692538	89692851	chr10:89692637:89692878:142380745
10	89692852	89693154	chr10:89692823:89693054:142380746
10	89711669	89711980	chr10:89711768:89712007:142380747
10	89711981	89712309	chr10:89711952:89712209:142380748
10	89717468	89717773	chr10:89717567:89717801:142380749
10	89717774	89718076	chr10:89717745:89717976:142380750
10	89720443	89720762	chr10:89720542:89720789:142380751
10	89720763	89721069	chr10:89720734:89720969:142380752
10	89724900	89725366	chr10:89724999:89725266:142380753
10	89800675	89801101	chr10:89800774:89801001:142380754
10	89900761	89901205	chr10:89900860:89901105:142380755
10	89987049	89987521	chr10:89987148:89987421:142380758
10	90237262	90237734	chr10:90237361:90237634:142380760
10	90279236	90279694	chr10:90279335:90279594:142380761
10	91468788	91469230	chr10:91468887:91469130:142380770
10	96162225	96162660	chr10:96162324:96162560:142380965
10	115280932	115281402	chr10:115281031:115281302:142381429
10	115406562	115407018	chr10:115406661:115406918:142381430
10	123238966	123239296	chr10:123239065:123239322:142381754
10	123239297	123239489	chr10:123239269:123239517:142381755
10	123239490	123239788	chr10:123239461:123239688:142381756
10	123243070	123243504	chr10:123243169:123243404:142381757
10	123244775	123245241	chr10:123244874:123245141:142381758
10	123246734	123247202	chr10:123246833:123247102:142381759
10	123247373	123247803	chr10:123247472:123247703:142381760
10	123255914	123256378	chr10:123256013:123256278:142381761
10	123257875	123258313	chr10:123257974:123258213:142381762
10	123260182	123260606	chr10:123260281:123260506:142381763
10	123263170	123263617	chr10:123263269:123263517:142381764
10	123274493	123274792	chr10:123274592:123274819:142381765
10	123274793	123275095	chr10:123274764:123274995:142381766
10	123276679	123277113	chr10:123276778:123277013:142381767
10	123279355	123279686	chr10:123279454:123279712:142381768
10	123279687	123279997	chr10:123279660:123279897:142381769
10	123297968	123298396	chr10:123298067:123298296:142381770
10	123310668	123311120	chr10:123310767:123311020:142381771
10	123323878	123324334	chr10:123323977:123324234:142381772
10	123324820	123325119	chr10:123324919:123325144:142381773
10	123325120	123325430	chr10:123325093:123325330:142381774
10	123353085	123353532	chr10:123353184:123353432:142381775
11	533167	533474	chr11:533266:533499:142379537
11	533475	533686	chr11:533448:533710:142379538
11	533687	533893	chr11:533662:533920:142379539
11	533894	534090	chr11:533866:534116:142379540
11	534091	534303	chr11:534064:534329:142379541
11	534304	534616	chr11:534276:534516:142379542
11	9482555	9482994	chr11:9482654:9482894:142380096
11	14316255	14316729	chr11:14316354:14316629:142380209
11	18636786	18637260	chr11:18636885:18637160:142380471
11	32410475	32410907	chr11:32410574:32410807:142381175
11	32413390	32413850	chr11:32413489:32413750:142381176
11	32414076	32414504	chr11:32414175:32414404:142381177
11	32417671	32418119	chr11:32417770:32418019:142381178
11	32421362	32421826	chr11:32421461:32421726:142381179
11	32438987	32439425	chr11:32439086:32439325:142381180
11	32449272	32449596	chr11:32449371:32449623:142381181
11	32449597	32449898	chr11:32449569:32449844:142381182
11	32449899	32450176	chr11:32449952:32450214:142381183
11	32450177	32450507	chr11:32450138:32450407:142381184
11	32456042	32456379	chr11:32456141:32456414:142381185
11	32456380	32456559	chr11:32456343:32456590:142381186
11	32456560	32456747	chr11:32456527:32456777:142381187
11	32456748	32457085	chr11:32456717:32456985:142381188
11	33128120	33128592	chr11:33128219:33128492:142381271
11	33161873	33162305	chr11:33161972:33162205:142381272
11	60468207	60468667	chr11:60468306:60468567:142380287
11	69455950	69456424	chr11:69456049:69456324:142380613
11	69457691	69457990	chr11:69457790:69458018:142380614
11	69457991	69458336	chr11:69457962:69458236:142380615
11	69458374	69458692	chr11:69458473:69458728:142380616
11	69458693	69459009	chr11:69458655:69458909:142380617
11	69462624	69463080	chr11:69462723:69462980:142380618
11	69465654	69465969	chr11:69465753:69465995:142380619
11	69465970	69466278	chr11:69465943:69466178:142380620
11	69807034	69807470	chr11:69807133:69807370:142380621
11	69813594	69814032	chr11:69813693:69813932:142380622
11	69841604	69842032	chr11:69841703:69841932:142380623
11	69910750	69911202	chr11:69910849:69911102:142380624
11	69921187	69921633	chr11:69921286:69921533:142380625
11	69976059	69976505	chr11:69976158:69976405:142380628
11	69981602	69982054	chr11:69981701:69981954:142380629
11	85597115	85597575	chr11:85597214:85597475:142380709
11	99512177	99512611	chr11:99512276:99512511:142381046
11	108098218	108098532	chr11:108098317:108098560:142381313
11	108098533	108098854	chr11:108098503:108098754:142381314
11	108115381	108115729	chr11:108115480:108115755:142381315
11	108115730	108116051	chr11:108115702:108115951:142381316
11	108121284	108121585	chr11:108121383:108121613:142381317
11	108121586	108121764	chr11:108121557:108121791:142381318
11	108121765	108122062	chr11:108121737:108121962:142381319
11	108122430	108122727	chr11:108122529:108122754:142381320
11	108122728	108123074	chr11:108122699:108122974:142381321
11	108141828	108142131	chr11:108141927:108142158:142381322
11	108142132	108142436	chr11:108142103:108142336:142381323
11	108160179	108160615	chr11:108160278:108160515:142381324
11	108186416	108186762	chr11:108186515:108186789:142381325
11	108186763	108187105	chr11:108186735:108187005:142381326
11	108199782	108200234	chr11:108199881:108200134:142381327
11	108200805	108201146	chr11:108200904:108201173:142381328
11	108201147	108201457	chr11:108201118:108201357:142381329
11	108216254	108216569	chr11:108216353:108216596:142381330
11	108216570	108216870	chr11:108216541:108216770:142381331
11	108235918	108236230	chr11:108236017:108236257:142381332
11	108236231	108236530	chr11:108236203:108236430:142381333
11	118342143	118342440	chr11:118342242:118342468:142381671
11	118342441	118342610	chr11:118342412:118342637:142381672
11	118342611	118342790	chr11:118342582:118342818:142381673
11	118342791	118342960	chr11:118342762:118342988:142381674
11	118342961	118343132	chr11:118342932:118343160:142381675
11	118343133	118343305	chr11:118343104:118343333:142381676
11	118343306	118343473	chr11:118343276:118343502:142381677
11	118343474	118343642	chr11:118343444:118343669:142381678
11	118343643	118343812	chr11:118343614:118343840:142381679
11	118343813	118343987	chr11:118343784:118344015:142381680
11	118343988	118344156	chr11:118343958:118344183:142381681
11	118344157	118344332	chr11:118344128:118344359:142381682
11	118344333	118344520	chr11:118344304:118344547:142381683
11	118344521	118344706	chr11:118344492:118344733:142381684
11	118344707	118344876	chr11:118344678:118344903:142381685
11	118344877	118345191	chr11:118344848:118345091:142381686
11	118352395	118352731	chr11:118352494:118352758:142381687
11	118352732	118353035	chr11:118352704:118352935:142381688
11	118359193	118359661	chr11:118359292:118359561:142381689
11	118372929	118373227	chr11:118373028:118373253:142381690
11	118373228	118373396	chr11:118373200:118373426:142381691
11	118373397	118373551	chr11:118373366:118373591:142381692
11	118373552	118373706	chr11:118373510:118373735:142381693
11	118373707	118373872	chr11:118373676:118373902:142381694
11	118373873	118374037	chr11:118373842:118374067:142381695
11	118374038	118374203	chr11:118374006:118374231:142381696
11	118374204	118374369	chr11:118374174:118374399:142381697
11	118374370	118374535	chr11:118374338:118374563:142381698
11	118374536	118374688	chr11:118374506:118374731:142381699
11	118374689	118374827	chr11:118374644:118374869:142381700
11	118374828	118374979	chr11:118374784:118375009:142381701
11	118374980	118375130	chr11:118374948:118375173:142381702
11	118375131	118375281	chr11:118375086:118375311:142381703
11	118375282	118375434	chr11:118375250:118375476:142381704
11	118375435	118375575	chr11:118375392:118375617:142381705
11	118375576	118375714	chr11:118375532:118375757:142381706
11	118375715	118375868	chr11:118375670:118375896:142381707
11	118375869	118376037	chr11:118375840:118376066:142381708
11	118376038	118376205	chr11:118376008:118376233:142381709
11	118376206	118376374	chr11:118376176:118376402:142381710
11	118376375	118376543	chr11:118376346:118376572:142381711
11	118376544	118376714	chr11:118376514:118376741:142381712
11	118376715	118376889	chr11:118376686:118376916:142381713
11	118376890	118377082	chr11:118376862:118377109:142381714
11	118377083	118377252	chr11:118377054:118377279:142381715
11	118377253	118377577	chr11:118377224:118377477:142381716
11	118392476	118392801	chr11:118392575:118392828:142381717
11	118392802	118393140	chr11:118392773:118393040:142381718
11	124115236	124115709	chr11:124115335:124115609:142381777
11	125497366	125497691	chr11:125497465:125497719:142381783
11	125497692	125497994	chr11:125497663:125497894:142381784
11	125498973	125499280	chr11:125499072:125499307:142381785
11	125499281	125499623	chr11:125499252:125499523:142381786
11	125502912	125503223	chr11:125503011:125503250:142381787
11	125503224	125503520	chr11:125503195:125503420:142381788
11	125505096	125505443	chr11:125505195:125505470:142381789
11	125505444	125505760	chr11:125505415:125505660:142381790
11	125513551	125513871	chr11:125513650:125513905:142381791
11	125513872	125514076	chr11:125513836:125514101:142381792
11	125514077	125514423	chr11:125514050:125514323:142381793
11	125523507	125523949	chr11:125523606:125523849:142381794
11	125524962	125525408	chr11:125525061:125525308:142381795
11	125545987	125546412	chr11:125546086:125546312:142381796
12	2658989	2659432	chr12:2659088:2659332:142379650
12	4383075	4383378	chr12:4383174:4383404:142379678
12	4383379	4383687	chr12:4383352:4383587:142379679
12	4385023	4385363	chr12:4385122:4385391:142379680
12	4385364	4385686	chr12:4385334:4385586:142379681
12	4387790	4388230	chr12:4387889:4388130:142379682
12	4397874	4398306	chr12:4397973:4398206:142379683
12	4408892	4409340	chr12:4408991:4409240:142379684
12	6696961	6697385	chr12:6697060:6697285:142380061
12	6701449	6701911	chr12:6701548:6701811:142380062
12	12870643	12870964	chr12:12870742:12870991:142380182
12	12870965	12871156	chr12:12870936:12871181:142380183
12	12871157	12871491	chr12:12871130:12871391:142380184
12	12871623	12872057	chr12:12871722:12871957:142380185
12	12966995	12967464	chr12:12967094:12967364:142380186
12	21662616	21663090	chr12:21662715:21662990:142380510
12	23167334	23167764	chr12:23167433:23167664:142380539
12	24518999	24519441	chr12:24519098:24519341:142380559
12	25362586	25363012	chr12:25362685:25362912:142380565
12	25368242	25368666	chr12:25368341:25368566:142380566
12	25378412	25378884	chr12:25378511:25378784:142380567
12	25379988	25380333	chr12:25380087:25380360:142380568
12	25380334	25380680	chr12:25380305:25380580:142380569
12	25398072	25398516	chr12:25398171:25398416:142380570
12	25799848	25800296	chr12:25799947:25800196:142380596
12	26784718	26785150	chr12:26784817:26785050:142380785
12	28768392	28768828	chr12:28768491:28768728:142380803
12	29829887	29830361	chr12:29829986:29830261:142380944
12	30810305	30810730	chr12:30810404:30810630:142381158
12	30887933	30888391	chr12:30888032:30888291:142381159
12	32117047	32117486	chr12:32117146:32117386:142381172
12	33410926	33411352	chr12:33411025:33411252:142381276
12	49416241	49416572	chr12:49416340:49416599:142382293
12	49416573	49416919	chr12:49416544:49416819:142382294
12	49419831	49420137	chr12:49419930:49420163:142382295
12	49420138	49420347	chr12:49420110:49420373:142382296
12	49420348	49420543	chr12:49420320:49420570:142382297
12	49420544	49420736	chr12:49420516:49420763:142382298
12	49420737	49420934	chr12:49420708:49420962:142382299
12	49420935	49421251	chr12:49420906:49421151:142382300
12	49424734	49425038	chr12:49424833:49425067:142382301
12	49425039	49425195	chr12:49425009:49425235:142382302
12	49425196	49425338	chr12:49425155:49425380:142382303
12	49425339	49425481	chr12:49425295:49425521:142382304
12	49425482	49425629	chr12:49425441:49425667:142382305
12	49425630	49425785	chr12:49425591:49425816:142382306
12	49425786	49425935	chr12:49425753:49425978:142382307
12	49425936	49426075	chr12:49425891:49426116:142382308
12	49426076	49426226	chr12:49426033:49426258:142382309
12	49426227	49426378	chr12:49426193:49426418:142382310
12	49426379	49426535	chr12:49426337:49426563:142382311
12	49426536	49426694	chr12:49426507:49426733:142382312
12	49426695	49426839	chr12:49426655:49426880:142382313
12	49426840	49426986	chr12:49426797:49427022:142382314
12	49426987	49427149	chr12:49426949:49427174:142382315
12	49427150	49427323	chr12:49427123:49427349:142382316
12	49427324	49427517	chr12:49427297:49427541:142382317
12	49427518	49427715	chr12:49427493:49427742:142382318
12	49427716	49428017	chr12:49427687:49427917:142382319
12	49430676	49430974	chr12:49430775:49431001:142382320
12	49430975	49431151	chr12:49430947:49431176:142382321
12	49431152	49431317	chr12:49431125:49431355:142382322
12	49431318	49431480	chr12:49431279:49431507:142382323
12	49431481	49431637	chr12:49431453:49431678:142382324
12	49431638	49431790	chr12:49431595:49431820:142382325
12	49431791	49431955	chr12:49431759:49431985:142382326
12	49431956	49432119	chr12:49431925:49432151:142382327
12	49432120	49432285	chr12:49432087:49432312:142382328
12	49432286	49432456	chr12:49432257:49432483:142382329
12	49432457	49432643	chr12:49432429:49432670:142382330
12	49432644	49432984	chr12:49432615:49432884:142382331
12	49433279	49433567	chr12:49433378:49433603:142382332
12	49433568	49433728	chr12:49433530:49433755:142382333
12	49433729	49433888	chr12:49433700:49433928:142382334
12	49433889	49434045	chr12:49433848:49434073:142382335
12	49434046	49434209	chr12:49434016:49434242:142382336
12	49434210	49434362	chr12:49434176:49434401:142382337
12	49434363	49434522	chr12:49434322:49434548:142382338
12	49434523	49434693	chr12:49434496:49434722:142382339
12	49434694	49434865	chr12:49434664:49434889:142382340
12	49434866	49435074	chr12:49434840:49435100:142382341
12	49435075	49435295	chr12:49435048:49435321:142382342
12	49435296	49435600	chr12:49435268:49435500:142382343
12	49443235	49443532	chr12:49443334:49443559:142382344
12	49443533	49443704	chr12:49443504:49443729:142382345
12	49443705	49443879	chr12:49443678:49443904:142382346
12	49443880	49444052	chr12:49443854:49444080:142382347
12	49444053	49444227	chr12:49444024:49444254:142382348
12	49444228	49444408	chr12:49444200:49444435:142382349
12	49444409	49444589	chr12:49444380:49444617:142382350
12	49444590	49444760	chr12:49444560:49444786:142382351
12	49444761	49444931	chr12:49444734:49444959:142382352
12	49444932	49445103	chr12:49444902:49445130:142382353
12	49445104	49445272	chr12:49445076:49445301:142382354
12	49445273	49445441	chr12:49445242:49445468:142382355
12	49445442	49445618	chr12:49445414:49445645:142382356
12	49445619	49445778	chr12:49445590:49445817:142382357
12	49445779	49445946	chr12:49445738:49445972:142382358
12	49445947	49446165	chr12:49445920:49446192:142382359
12	49446166	49446465	chr12:49446138:49446365:142382360
12	55838558	55839022	chr12:55838657:55838922:142379788
12	56477403	56477841	chr12:56477502:56477741:142379835
12	56478643	56478955	chr12:56478742:56478982:142379836
12	56478956	56479281	chr12:56478928:56479181:142379837
12	56482207	56482643	chr12:56482306:56482543:142379838
12	56486995	56487467	chr12:56487094:56487367:142379839
12	56489311	56489783	chr12:56489410:56489683:142379840
12	56493488	56493951	chr12:56493587:56493851:142379841
12	56495177	56495485	chr12:56495276:56495512:142379842
12	56495486	56495672	chr12:56495458:56495700:142379843
12	56495673	56495995	chr12:56495644:56495895:142379844
12	58142831	58143305	chr12:58142930:58143205:142380274
12	58144572	58144908	chr12:58144671:58144935:142380275
12	58144909	58145200	chr12:58144881:58145152:142380276
12	58145201	58145495	chr12:58145248:58145522:142380277
12	58145496	58145798	chr12:58145468:58145698:142380278
12	62114172	62114618	chr12:62114271:62114518:142380311
12	65330630	65331092	chr12:65330729:65330992:142380326
12	66726287	66726743	chr12:66726386:66726643:142380331
12	68491307	68491731	chr12:68491406:68491631:142380382
12	69202126	69202557	chr12:69202225:69202457:142380410
12	69202850	69203308	chr12:69202949:69203208:142380600
12	69207190	69207642	chr12:69207289:69207542:142380601
12	69210448	69210898	chr12:69210547:69210798:142380602
12	69218007	69218348	chr12:69218106:69218375:142380603
12	69218349	69218657	chr12:69218320:69218557:142380604
12	69222399	69222859	chr12:69222498:69222759:142380605
12	69229431	69229730	chr12:69229530:69229757:142380606
12	69229731	69230027	chr12:69229702:69229927:142380607
12	69230318	69230792	chr12:69230417:69230692:142380608
12	69232920	69233246	chr12:69233019:69233274:142380609
12	69233247	69233419	chr12:69233217:69233446:142380610
12	69233420	69233590	chr12:69233391:69233616:142380611
12	69233591	69233888	chr12:69233563:69233788:142380612
12	70467480	70467948	chr12:70467579:70467848:142380641
12	71381784	71382250	chr12:71381883:71382150:142380649
12	95911593	95912031	chr12:95911692:95911931:142380964
12	105712451	105712890	chr12:105712550:105712790:142381078
12	118588627	118589081	chr12:118588726:118588981:142381720
12	121676235	121676709	chr12:121676334:121676609:142381750
12	133250157	133250603	chr12:133250256:133250503:142382019
12	133253048	133253496	chr12:133253147:133253396:142382020
13	20039471	20039907	chr13:20039570:20039807:142380480
13	28592507	28592949	chr13:28592606:28592849:142380802
13	32890456	32890930	chr13:32890555:32890830:142381190
13	32893076	32893377	chr13:32893175:32893404:142381191
13	32893378	32893706	chr13:32893349:32893606:142381192
13	32899069	32899531	chr13:32899168:32899431:142381193
13	32900104	32900400	chr13:32900203:32900429:142381194
13	32900401	32900573	chr13:32900371:32900603:142381195
13	32900574	32900910	chr13:32900543:32900810:142381196
13	32903394	32903864	chr13:32903493:32903764:142381197
13	32904834	32905298	chr13:32904933:32905198:142381198
13	32906265	32906603	chr13:32906364:32906631:142381199
13	32906604	32906818	chr13:32906574:32906845:142381200
13	32906819	32907036	chr13:32906790:32907063:142381201
13	32907037	32907256	chr13:32907008:32907283:142381202
13	32907257	32907473	chr13:32907228:32907500:142381203
13	32907474	32907799	chr13:32907446:32907699:142381204
13	32910264	32910560	chr13:32910363:32910590:142381205
13	32910561	32910714	chr13:32910529:32910758:142381206
13	32910715	32910865	chr13:32910669:32910895:142381207
13	32910866	32911031	chr13:32910835:32911061:142381208
13	32911032	32911195	chr13:32911001:32911227:142381209
13	32911196	32911357	chr13:32911163:32911389:142381210
13	32911358	32911509	chr13:32911325:32911551:142381211
13	32911510	32911650	chr13:32911467:32911692:142381212
13	32911651	32911789	chr13:32911607:32911832:142381213
13	32911790	32911942	chr13:32911745:32911971:142381214
13	32911943	32912111	chr13:32911913:32912138:142381215
13	32912112	32912279	chr13:32912083:32912308:142381216
13	32912280	32912432	chr13:32912249:32912475:142381217
13	32912433	32912570	chr13:32912389:32912615:142381218
13	32912571	32912718	chr13:32912525:32912750:142381219
13	32912719	32912878	chr13:32912685:32912911:142381220
13	32912879	32913042	chr13:32912845:32913071:142381221
13	32913043	32913196	chr13:32913013:32913238:142381222
13	32913197	32913335	chr13:32913153:32913379:142381223
13	32913336	32913488	chr13:32913291:32913516:142381224
13	32913489	32913641	chr13:32913459:32913684:142381225
13	32913642	32913781	chr13:32913597:32913823:142381226
13	32913782	32913935	chr13:32913739:32913966:142381227
13	32913936	32914086	chr13:32913903:32914129:142381228
13	32914087	32914237	chr13:32914043:32914269:142381229
13	32914238	32914403	chr13:32914205:32914431:142381230
13	32914404	32914573	chr13:32914375:32914601:142381231
13	32914574	32914745	chr13:32914545:32914772:142381232
13	32914746	32914938	chr13:32914717:32914967:142381233
13	32914939	32915146	chr13:32914909:32915174:142381234
13	32915147	32915341	chr13:32915117:32915368:142381235
13	32915342	32915686	chr13:32915313:32915586:142381236
13	32918523	32918937	chr13:32918622:32918837:142381237
13	32920744	32921188	chr13:32920843:32921088:142381238
13	32928786	32929098	chr13:32928885:32929126:142381239
13	32929099	32929269	chr13:32929069:32929296:142381240
13	32929270	32929614	chr13:32929241:32929514:142381241
13	32930407	32930753	chr13:32930506:32930781:142381242
13	32930754	32931081	chr13:32930724:32930981:142381243
13	32931675	32932015	chr13:32931774:32932042:142381244
13	32932016	32932349	chr13:32931988:32932249:142381245
13	32936508	32936807	chr13:32936607:32936835:142381246
13	32936808	32937114	chr13:32936779:32937014:142381247
13	32937180	32937499	chr13:32937279:32937527:142381248
13	32937500	32937808	chr13:32937471:32937708:142381249
13	32944343	32944647	chr13:32944442:32944675:142381250
13	32944648	32944951	chr13:32944618:32944888:142381251
13	32944952	32945211	chr13:32945014:32945239:142381252
13	32945212	32945537	chr13:32945182:32945437:142381253
13	32950651	32951097	chr13:32950750:32950997:142381254
13	32953312	32953639	chr13:32953411:32953668:142381255
13	32953640	32953834	chr13:32953609:32953864:142381256
13	32953835	32954026	chr13:32953803:32954052:142381257
13	32954027	32954210	chr13:32953999:32954237:142381258
13	32954211	32954521	chr13:32954183:32954421:142381259
13	32968642	32968939	chr13:32968741:32968966:142381260
13	32968940	32969244	chr13:32968911:32969144:142381261
13	32970899	32971336	chr13:32970998:32971236:142381262
13	32972077	32972420	chr13:32972176:32972447:142381263
13	32972421	32972594	chr13:32972392:32972621:142381264
13	32972595	32972814	chr13:32972566:32972841:142381265
13	32972815	32973155	chr13:32972786:32973055:142381266
13	39517642	39518091	chr13:39517741:39517991:142381599
13	40415202	40415632	chr13:40415301:40415532:142381625
13	41253972	41254402	chr13:41254071:41254302:142381872
13	42184794	42185268	chr13:42184893:42185168:142381913
13	43234631	43235075	chr13:43234730:43234975:142381946
13	44445019	44445465	chr13:44445118:44445365:142381960
13	45088245	45088711	chr13:45088344:45088611:142381969
13	46641332	46641782	chr13:46641431:46641682:142382209
13	47545894	47546330	chr13:47545993:47546230:142382222
13	48367993	48368445	chr13:48368092:48368345:142382228
13	48877837	48878171	chr13:48877936:48878198:142382250
13	48878172	48878472	chr13:48878144:48878372:142382251
13	48881210	48881517	chr13:48881309:48881544:142382252
13	48881518	48881816	chr13:48881489:48881716:142382253
13	48916567	48917029	chr13:48916666:48916929:142382254
13	48918992	48919319	chr13:48919091:48919346:142382255
13	48919320	48919662	chr13:48919291:48919562:142382256
13	48921789	48922225	chr13:48921888:48922125:142382257
13	48922926	48923376	chr13:48923025:48923276:142382258
13	48933999	48934449	chr13:48934098:48934349:142382259
13	48936751	48937046	chr13:48936850:48937076:142382260
13	48937047	48937390	chr13:48937016:48937290:142382261
13	48938848	48939276	chr13:48938947:48939176:142382262
13	48941492	48941938	chr13:48941591:48941838:142382265
13	48942511	48942973	chr13:48942610:48942873:142382266
13	48947405	48947861	chr13:48947504:48947761:142382267
13	48950918	48951349	chr13:48951017:48951249:142382268
13	48953598	48953998	chr13:48953697:48953898:142382269
13	48954031	48954354	chr13:48954130:48954382:142382270
13	48954355	48954689	chr13:48954326:48954589:142382271
13	48955229	48955563	chr13:48955328:48955590:142382272
13	48955564	48955881	chr13:48955536:48955781:142382273
13	49026993	49027439	chr13:49027092:49027339:142382275
13	49030202	49030646	chr13:49030301:49030546:142382276
13	49033594	49034019	chr13:49033693:49033919:142382277
13	49037715	49038185	chr13:49037814:49038085:142382278
13	49038902	49039245	chr13:49039001:49039273:142382279
13	49039246	49039453	chr13:49039217:49039480:142382280
13	49039454	49039760	chr13:49039425:49039660:142382281
13	49047264	49047738	chr13:49047363:49047638:142382282
13	49050691	49051141	chr13:49050790:49051041:142382283
13	49051305	49051754	chr13:49051404:49051654:142382284
13	49054000	49054474	chr13:49054099:49054374:142382285
13	49980930	49981356	chr13:49981029:49981256:142382364
13	51712251	51712703	chr13:51712350:51712603:142382373
13	52454956	52455389	chr13:52455055:52455289:142379713
13	53793169	53793637	chr13:53793268:53793537:142379724
13	55937060	55937512	chr13:55937159:55937412:142379790
13	56825082	56825528	chr13:56825181:56825428:142379851
13	58653541	58654007	chr13:58653640:58653907:142380280
13	73335838	73336290	chr13:73335937:73336190:142380662
13	79948545	79949003	chr13:79948644:79948903:142380694
13	86369199	86369537	chr13:86369298:86369564:142380712
13	86369538	86369841	chr13:86369510:86369741:142380713
13	99452412	99452868	chr13:99452511:99452768:142381022
13	111932743	111933199	chr13:111932842:111933099:142381344
14	21862939	21863263	chr14:21863038:21863288:142380515
14	21863264	21863595	chr14:21863238:21863495:142380516
14	29237038	29237342	chr14:29237137:29237368:142380818
14	29237343	29237643	chr14:29237315:29237543:142380819
14	38064203	38064660	chr14:38064302:38064560:142381547
14	56767034	56767508	chr14:56767133:56767408:142379848
14	63175026	63175476	chr14:63175125:63175376:142380315
14	65213480	65213943	chr14:65213579:65213843:142380325
14	67086542	67087012	chr14:67086641:67086912:142380358
14	67128656	67129104	chr14:67128755:67129004:142380359
14	74428311	74428735	chr14:74428410:74428635:142380667
14	89130643	89130944	chr14:89130742:89130970:142380726
14	89130945	89131287	chr14:89130918:89131187:142380727
14	91924402	91924860	chr14:91924501:91924760:142380771
14	105238542	105238971	chr14:105238641:105238871:142381062
14	105239085	105239419	chr14:105239184:105239446:142381063
14	105239420	105239629	chr14:105239392:105239656:142381064
14	105239630	105239836	chr14:105239602:105239863:142381065
14	105239837	105240146	chr14:105239808:105240075:142381066
14	105240147	105240574	chr14:105240216:105240474:142381067
14	105241145	105241451	chr14:105241244:105241478:142381068
14	105241452	105241781	chr14:105241424:105241681:142381069
14	105241861	105242298	chr14:105241960:105242198:142381070
14	105242862	105243303	chr14:105242961:105243203:142381071
14	105246245	105246698	chr14:105246344:105246598:142381072
15	26026034	26026508	chr15:26026133:26026408:142380598
15	33915872	33916177	chr15:33915971:33916204:142381280
15	33916178	33916474	chr15:33916149:33916374:142381281
15	42049897	42050341	chr15:42049996:42050241:142381911
15	45003618	45004063	chr15:45003717:45003963:142381968
15	66727233	66727549	chr15:66727332:66727574:142380332
15	66727550	66727851	chr15:66727524:66727751:142380333
15	66728948	66729418	chr15:66729047:66729318:142380334
15	66773957	66774426	chr15:66774056:66774326:142380345
15	66777184	66777527	chr15:66777283:66777553:142380346
15	66777528	66777864	chr15:66777501:66777764:142380347
15	66781419	66781893	chr15:66781518:66781793:142380348
15	66782708	66783166	chr15:66782807:66783066:142380349
15	89449743	89450177	chr15:89449842:89450077:142380728
15	90631800	90632243	chr15:90631899:90632143:142380766
15	99250657	99250979	chr15:99250756:99251006:142381013
15	99250980	99251200	chr15:99250952:99251227:142381014
15	99251201	99251525	chr15:99251172:99251425:142381015
15	99434422	99434728	chr15:99434521:99434755:142381016
15	99434729	99435052	chr15:99434701:99434952:142381017
15	99439838	99440306	chr15:99439937:99440206:142381018
15	99442572	99443025	chr15:99442671:99442925:142381019
15	99451782	99452112	chr15:99451881:99452138:142381020
15	99452113	99452422	chr15:99452085:99452322:142381021
15	99454412	99454847	chr15:99454511:99454747:142381023
15	99456139	99456485	chr15:99456238:99456512:142381024
15	99456486	99456797	chr15:99456458:99456697:142381025
15	99459057	99459517	chr15:99459156:99459417:142381026
15	99459767	99460099	chr15:99459866:99460127:142381027
15	99460100	99460399	chr15:99460070:99460299:142381028
15	99465243	99465543	chr15:99465342:99465570:142381029
15	99465544	99465841	chr15:99465516:99465741:142381030
15	99466965	99467399	chr15:99467064:99467299:142381031
15	99467618	99468092	chr15:99467717:99467992:142381032
15	99472651	99473115	chr15:99472750:99473015:142381034
15	99477917	99478252	chr15:99478016:99478280:142381035
15	99478253	99478424	chr15:99478224:99478449:142381036
15	99478425	99478644	chr15:99478398:99478671:142381037
15	99478645	99478947	chr15:99478616:99478847:142381038
15	99482250	99482595	chr15:99482349:99482622:142381039
15	99482596	99482906	chr15:99482567:99482806:142381040
15	99486016	99486466	chr15:99486115:99486366:142381041
15	99491665	99492127	chr15:99491764:99492027:142381042
15	99500162	99500464	chr15:99500261:99500489:142381043
15	99500465	99500660	chr15:99500439:99500687:142381044
15	99500661	99500984	chr15:99500633:99500884:142381045
